"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1753707496970269135","Sat Feb 03 09:10:24 +0000 2024","2725","Alshad: memelihara dan jual beli hewan yg dilindungi kasus yg sama ceweknya juga ada Billar: kdrt Memelord: botol (bocah kontol) Silahkan tambahin","1753707499575009405","","piecrro","in","","13","8","177","https://twitter.com/piecrro/status/1753707499575009405","1560164945580265472","piecrro"
"1753718166822490505","Sat Feb 03 09:52:48 +0000 2024","18","Hari ini di kamar sebelah ada kasus sedih. Seorg wanita hamil anak ke 7. Sudah seksio beberapa kali dan anaknya 3 meninggal dlm usia muda. Si ibu umurnya. . . . Gak sanggup gw teruskan. Asli sedih bgt cerita utuhnya.","1753718166822490505","","","in","Hospitals.","0","4","12","https://twitter.com/incitu/status/1753718166822490505","1370325994486198272","incitu"
"1753457674141012480","Fri Feb 02 16:37:41 +0000 2024","81","Oke Gas Memilih #PrabowoGibranSatuPutaran Satu-satunya nya paslon yang bermoral tidak terlibat kasus Korupsi @KPK_RI Capres Cawapres yg lebih mapan visioner bebas bersih dari kasus HAM untuk dijadikan sbg pemimpin bangsa 2024-2034 adalah keputusan terbaik https://t.co/7ciPJQLxDZ","1753457674141012480","https://pbs.twimg.com/ext_tw_video_thumb/1753457599633395713/pu/img/QZyfuxgLUybu2fst.jpg","","in","","1","22","22","https://twitter.com/icikiwir_08/status/1753457674141012480","1707296384347697152","icikiwir_08"
"1752921064844480951","Thu Feb 01 05:05:24 +0000 2024","231","Buku-buku yang relate dengan kasus viral di medsos - a thread","1752921064844480951","","","in","","0","3","53","https://twitter.com/Rachaelslibrary/status/1752921064844480951","1532022372915507201","Rachaelslibrary"
"1753402519034978586","Fri Feb 02 12:58:31 +0000 2024","229","Dan kasus kematian tokoh Mun1r pun entah kenapa bagai hilang ditelan bumi. Miris sekali ketika orang yg benar2 ingin berjuang demi kemakmuran rakyat selalu mendapat hadangan keras hingga tak kunjung ada titik temu. Siang Ria ricis Agak laen Bansos Kades Menyala Dapet Kampus https://t.co/6TPinYAOrG","1753402519034978586","https://pbs.twimg.com/ext_tw_video_thumb/1753402466698452992/pu/img/MQQ9XVak1_DGsrJZ.jpg","","in","","1","10","138","https://twitter.com/kaduhungbanget/status/1753402519034978586","996788660","kaduhungbanget"
"1753275664462135540","Fri Feb 02 04:34:27 +0000 2024","46","Orang yang tersendera kasus gampang dipegang lehernya saja ikuti apa kataku. Makanya banyak penjilat penjilat yang sebenarnya bertentangan dengan hati nuraninya tapi terpaksa berbuat dan asal bapak senang. Tapi yang bersih dia berani berbuat dan tidak ada beban. https://t.co/sVsd8wditS","1753275664462135540","https://pbs.twimg.com/ext_tw_video_thumb/1753275441484611584/pu/img/lz1pIVL99AXpv8iz.jpg","","in","Bandung, Jawa Barat","0","0","19","https://twitter.com/devy_casanofa/status/1753275664462135540","1576577082909691904","devy_casanofa"
"1751565775440388423","Sun Jan 28 11:19:58 +0000 2024","136","Gw akan usut tuntas kasus HAM prabowo dari sudut pandang kedua pihak tentara dan mahasiswa dan apakah betul prabowo bersalah dimata hukum stay tuned!!!","1751565775440388423","","","in","","1","9","12","https://twitter.com/Bull_winner/status/1751565775440388423","1249142336908439552","Bull_winner"
"1754038743114387646","Sun Feb 04 07:06:39 +0000 2024","0","Menganalisis itukan artinya menelaah lebih dalam mengkaji lebih dalam lagi. Bukannya malah jiplak studi kasus yang udah dikaji lewat buku/jurnal. Huftt.","1754038743114387646","","","in","🏳️‍🌈","0","0","0","https://twitter.com/liycanthropeew/status/1754038743114387646","1703074481571504128","liycanthropeew"
"1753931846159847500","Sun Feb 04 00:39:33 +0000 2024","3575","@tanyakanrl ga membenarkan perbuatan si anak tapi kayaknya pelaku kdrt harus ngerasain juga gimana sakit dan traumanya biar ga enteng bgt tuh tangan nyiksa orang. semoga setelah kejadian ini si ayah tirinya dihukum pihak kepolisian karena kasus kdrt","1753941326067114138","","tanyakanrl","in","","3","7","82","https://twitter.com/gtuitars/status/1753941326067114138","841687492331884544","gtuitars"
"1754038620439417256","Sun Feb 04 07:06:10 +0000 2024","0","openn joki tugas spess kedokteran (fk). Tugas tutorial soal cbl LO pbl praktikum makalah case report (laporan kasus) referat translate jurnal/review journal journal reading! #jokitugas #zonauang #jokifk #jokikedokteran","1754038620439417256","","","in","","0","0","0","https://twitter.com/procxyphoideus/status/1754038620439417256","1630928306819432450","procxyphoideus"
"1752679716975489241","Wed Jan 31 13:06:22 +0000 2024","320","Kalo penyintas baca tweet ini cuma mau bilang banyak yang percaya dan dukung u! Semoga sehat dan kuat menghadapi ini semua Walaupun banyak netizen sotoy yang bilang kasus ini bermuatan politis gue dan Lintang dan pasti banyak temen-temen lain kt percaya sm u dan Satgas.","1752679716975489241","","","in","","0","1","80","https://twitter.com/zenitlestari/status/1752679716975489241","1559415411388850176","zenitlestari"
"1752492625738023093","Wed Jan 31 00:42:56 +0000 2024","1214","Omong kosong apa nih yang kau ucapkan pak @prabowo ? Udah berapa Koruptor yang kau sapu di Kementerian Yang Kau Pimpin ? Oh ya gimana kabarnya kasus BTS yang melibatkan kadermu si Nistra Yohan yang Juga Staf Ahli Ksatria Jedi mu si Sugiono Itu ? https://t.co/XgE5eD9y3l","1752492625738023093","https://pbs.twimg.com/media/GFIawMkaUAARmAb.jpg","","in","Indonesia","20","123","561","https://twitter.com/Nicho_Silalahi/status/1752492625738023093","75519742","Nicho_Silalahi"
"1751146934923120992","Sat Jan 27 07:35:38 +0000 2024","20","kasus penipuan sudah clear yaaah udah di tf ke aku semua &amp; aku udah tf ke semua orang yg ditipu 26 orang (termasuk aku) ️ https://t.co/t0JZcer3Tz","1751146934923120992","https://pbs.twimg.com/media/GE1S2kCaYAAqFnm.jpg","","in","19, her","4","2","5","https://twitter.com/oftheoceanse/status/1751146934923120992","1680296894638194688","oftheoceanse"
"1752383093439389758","Tue Jan 30 17:27:41 +0000 2024","785","Sidang Lanjutan kasus Aksi Bela Rempang kembali di gelar di PN Batam Senin 29-01-2024. Usai Sidang ada moment Mengharukan ktka 2 org anak kecil menangis Melihat anggota keluarganya masuk mobil tahanan dan akan kembali ke Rutan Baloi Batam. https://t.co/9two4tIQ6F","1752383093439389758","https://pbs.twimg.com/ext_tw_video_thumb/1752383027161010176/pu/img/io3ESVuLKrMARrv_.jpg","","in","💞💍NᴀɢᴏʏᴀBᴛᴍ❤️KᴜᴀʟᴀLᴜᴍᴘᴜʀ💍💞","56","217","586","https://twitter.com/Li9ayaTalaChes4/status/1752383093439389758","1439701579276251136","Li9ayaTalaChes4"
"1751937785685311631","Mon Jan 29 11:58:12 +0000 2024","1349","Untuk hari ke6 berturut-turut warga Israel berkumpul di perbatasan Karm Abu Salem untuk mencegah masuknya bantuan kemanusiaan mengklaim bahwa bantuan itu akan disalurkan ke Hamas. Sementara itu beberapa kasus kematian akibat kelaparan telah tercatat ketika warga di bagian https://t.co/dFILdVSMWR","1751937785685311631","https://pbs.twimg.com/ext_tw_video_thumb/1751937687362351104/pu/img/36LAsL8ohGMAX-Sd.jpg","","in","Milky Way Galaxy","97","119","1117","https://twitter.com/RJLetsGo/status/1751937785685311631","1076861783824990209","RJLetsGo"
"1751482529901847020","Sun Jan 28 05:49:10 +0000 2024","143","Saya secara tegas menghimbau untuk para saksi dan petugas KPPS untuk pemilu tanggan 14/02/2024 untuk tidak menerima makanan dan minuman dari orang asing/tidak dikenal untuk mencegah kasus kematian ratusan petugas KPPS 2019 terulang kembali. Terima kasih atas perhatiannya.","1751482529901847020","","","in","harapan keluarga","6","2","63","https://twitter.com/Alpha_Phoenix__/status/1751482529901847020","1230799938940022787","Alpha_Phoenix__"
"1752390659212988750","Tue Jan 30 17:57:45 +0000 2024","4251","apa njir pelecehan sangat ringan lu bayangin MISAL lo digrepe orang pelakunya dibilang ks ringan krn belum sampe penetrasi. itukah maksud lo? yg bener aje yuk yuk yuk di kasus seperti ini jgn ada logical fallacy dl yuk","1752390659212988750","","","in","","12","15","936","https://twitter.com/kriminaltobat/status/1752390659212988750","1413833955996946433","kriminaltobat"
"1751025826076983640","Fri Jan 26 23:34:24 +0000 2024","282"," PUKULAN telak menghantam 01 jelang pilpres 2024 ..dari kasus BTS SYL dan sekarang kader PKB Reyna Usman yg menjabat Dirjen Binapenta Kemnaker periode 2011 - 2015 dimana Cak IMIN menjadi Menterinya https://t.co/hLNFjgSEuv","1751025826076983640","https://pbs.twimg.com/ext_tw_video_thumb/1751025768392749056/pu/img/iIVOKMcWUx-SSeZ7.jpg","","in","DKI Jakarta, Indonesia","15","78","111","https://twitter.com/G4b0nGOKU/status/1751025826076983640","1614470115210457090","G4b0nGOKU"
"1752654702666514809","Wed Jan 31 11:26:58 +0000 2024","26","Lah terus kasus dugaan ijazah palsunya gimana? #KatakanTidakPada02 #KatakanTidakPada02 https://t.co/EXk6gXO6Us","1752654702666514809","https://pbs.twimg.com/ext_tw_video_thumb/1752654669233692672/pu/img/ncK9OLQ81R_0MRPc.jpg","","in","","0","2","23","https://twitter.com/Freedomland3l3l/status/1752654702666514809","1641811698196836354","Freedomland3l3l"
"1752886952930800025","Thu Feb 01 02:49:51 +0000 2024","172","Dan stop banget stop bilang orang yang abis kena kasus plagiat gini keren for taking decision to take down their work karena it's not even a bare minimum the work is not supposed to exist at the first place. Stop ngasih panggung ke plagiat","1752886952930800025","","","en","Bangkok, Thailand","7","1","76","https://twitter.com/earthmixnation/status/1752886952930800025","1231451525005762560","earthmixnation"
"1752218085371846934","Tue Jan 30 06:32:00 +0000 2024","73","PDIP TELAH SALAH MEMILIH KORUPTOR E-KTP MENJADI CAPRESNYA DEN PORNO KELUARGA STRESS ORANG BEBAL ANTI KRITIK DAN TIDAK ADA PRESTASI HABIS PEMILU DIA AKAN DI SERET KE NUSAKAMBANGAN SAMPAI MEMBUSUK. KASUS E-KTP BELUM DITUTUP #ASALBUKANGANJARMAHFUD https://t.co/zoVoErX4yx","1752218085371846934","https://pbs.twimg.com/ext_tw_video_thumb/1752184466875805696/pu/img/TbxRS5hrfyi75AOf.jpg","","in","Setia Budi, Indonesia","5","45","32","https://twitter.com/Maruahalsiahaa2/status/1752218085371846934","1519324424679608322","Maruahalsiahaa2"
"1753676008988061967","Sat Feb 03 07:05:16 +0000 2024","11","Tersandera kasus agar aman lebih baik merapat... https://t.co/jKxoqFVEMJ","1753676008988061967","https://pbs.twimg.com/media/GFZPCU0a4AAN9qA.jpg","","in","Indiana, USA","1","1","7","https://twitter.com/blackshark7890/status/1753676008988061967","1735243382023393280","blackshark7890"
"1752042351340757413","Mon Jan 29 18:53:42 +0000 2024","471","temen temen kawal terus kasus UKT ini ya! kalo bukan kita lalu siapa lagi yang akan memperjuangkan hak &amp; keadilan untuk temen kita yang sedang kesulitan dan terancam harus cuti kuliah jujur saya sangat sedih melihat realita bahwa empati dan etika bapak ibu rektorat telah MATI https://t.co/PnFtI65Kb9","1752042351340757413","https://pbs.twimg.com/media/GFCBM4TakAAQghx.jpg","","in","169’23","2","3","25","https://twitter.com/kyshmldr/status/1752042351340757413","1487487764526297088","kyshmldr"
"1751507846427238430","Sun Jan 28 07:29:46 +0000 2024","834","Dalam kapasitas sbg Pangab Pak Wiranto punya kekuasaan utk berbuat optimal. Cara yg diambilnya saat itu membuat pengungkapan kasus penghilangan paksa 1997/98 jadi berlarut2 yg salah 1 imbasnya membuat Pak Prabowo terus tersandera isu HAM. Kritik tajam alm. Munir. https://t.co/tlnfIp6wrV","1751507846427238430","https://pbs.twimg.com/media/GE6bGQ-aIAAFbd1.jpg","","in","Di antara Larashati dan Serat ","3","14","271","https://twitter.com/zenrs/status/1751507846427238430","57409021","zenrs"
"1751823963548950744","Mon Jan 29 04:25:54 +0000 2024","12","joki soal kasus manajemen ada 5 nomor tentang bisnis keberlanjutan yang jawabannya bener2 dr sendiri yaa tanpa chatgpt dan sebagainya. drop fee yaa nanti langsung aku chat makasihh #zonaba #zonauang #jokitugas","1751823963548950744","","","in","","1","111","3","https://twitter.com/chouxhoon/status/1751823963548950744","1432712911571537935","chouxhoon"
"1751933986853847336","Mon Jan 29 11:43:06 +0000 2024","345","Sudah sangat jelas pendukung 01 terjerat masalah dan kasus masa masih belum sadar sih Gimana nasib bangsa inj nanti nya kalau orang medelan seperti ini ada diatas .. Bisa hancur negeri inj seperti kata opa JK JK JK #GueMauSatuPutaran #PrabowoGibran2024 https://t.co/jvG2fxXAgo","1751933986853847336","https://pbs.twimg.com/media/GFAerTFbwAAqMmK.jpg","","in","Kebumen, Indonesia","13","332","100","https://twitter.com/bengkeldodo/status/1751933986853847336","576755999","bengkeldodo"
"1752472234541617519","Tue Jan 30 23:21:54 +0000 2024","137","Tidak ada penjelasan lain kecuali: Money Laundry / Pencucian uang. Beberapa pencucian uang karena saking banyaknya nggak bisa lagi untuk biaya operasional dan harus dibelikan aset. Kayak kasus Atta halilintar pas membangun pesantren.","1752472234541617519","","","in","Tangerang","2","24","47","https://twitter.com/ilhampurnama887/status/1752472234541617519","1541720145327964162","ilhampurnama887"
"1753750790475518100","Sat Feb 03 13:11:08 +0000 2024","839","@dxrkchocolx ini lu pake kasus pelecehan buat jualan?","1753768080965316998","","dxrkchocolx","in","seoul","0","11","23","https://twitter.com/rkive12994/status/1753768080965316998","1413702600453615617","rkive12994"
"1750943961320202477","Fri Jan 26 18:09:06 +0000 2024","131","Cape cape sekolah Hukum gak bisa membuktikan bahwa prabowo obrak abrik hukum yang bener aja tolol dong namanya kalo udah lulus: Aaa kasian aaa kasih kerjaan aaa kasih kasus aaa https://t.co/feyiqXjpnr","1750943961320202477","https://pbs.twimg.com/media/GEyaQQkbIAAI07U.jpg","","in","","0","3","25","https://twitter.com/Bull_winner/status/1750943961320202477","1249142336908439552","Bull_winner"
"1751841910636114106","Mon Jan 29 05:37:13 +0000 2024","10","joki buatin ppt presentasi kasus tinggal salin udh ada data dan foto fotonya tinggal insert aja. dl sore ini sebelum jam setengah 4 drop fee #zonauang #zonaba","1751841910636114106","","","in","fast resp at wa: ","2","88","2","https://twitter.com/pengagumentari/status/1751841910636114106","1300231827974619136","pengagumentari"
"1750882991084314730","Fri Jan 26 14:06:49 +0000 2024","308","Keputusan ICJ (Mahkamah Internasional): - Israel harus mengambil semua tindakan untuk mencegah terjadinya genosida di Gaza. -Namun ICJ tidak memerintahkan penghentian operasi Israel (tdk menyuruh gencatan senjata). -Ini adalah keputusan sementara dalam kasus genosida yg https://t.co/3WFP0JkYLv","1750882991084314730","https://pbs.twimg.com/media/GExizNAbAAA3ezN.jpg","","in","Bandung, Jawa Barat","3","21","196","https://twitter.com/dina_sulaeman/status/1750882991084314730","1490536743137087490","dina_sulaeman"
"1752890837833547851","Thu Feb 01 03:05:17 +0000 2024","3926","Sedih bgt kasus kaya gini masih sering terjadi dan ujung2nya sbg korban cuma bisa ikhlaskan dan lupakan bikin laporan kehilangan n pencurian juga cuma jadi formalitas doang. Jalur ngapak Wonosobo ini udah terkenal jalur maling di bus yg gw heran dari sekian banyak laporan ","1752890837833547851","","","in","Jakarta","41","182","1305","https://twitter.com/Widino/status/1752890837833547851","105714755","Widino"
"1753419794127413380","Fri Feb 02 14:07:10 +0000 2024","70","HASIL KORUPSI RAFAEL ALUN &amp; DUGAAN PENCUCIAN UANG DI RANS ENTERTAINMENT MILIK RAFFI AHMAD 01 Apr 2023 Seorang artis Tanah Air berinisial R terseret dlm pusaran kasus dugaan pencucian uang mantan pejabat Direktorat Jenderal Pajak Kementerian Keuangan (DJP Kemenkeu) R.A.T https://t.co/s5cTzDd1sb","1753419794127413380","https://pbs.twimg.com/ext_tw_video_thumb/1753419599226572800/pu/img/PKS2_TWtzoJe4rb8.jpg","","in","","0","4","32","https://twitter.com/sexy_killer404/status/1753419794127413380","1085740795020206080","sexy_killer404"
"1752958359622635649","Thu Feb 01 07:33:35 +0000 2024","216","Buat yg nanya apa hak rektor dalam kasus KS: Liat nih anggota tim satgas yg menginvestigasi kasus KS di UI. Ndak usah kejauhan bilang rekayasa emang siapa melki? Trus kalian mau bilang kalo 13 orang anggota satgas ini ga punya integritas? https://t.co/JDAOc72s29","1752958359622635649","https://pbs.twimg.com/media/GFPCUWza0AEZPkl.jpg","","in","http://g.co/maps/vy58y","9","14","144","https://twitter.com/dewapuci/status/1752958359622635649","38597062","dewapuci"
"1752487903878664317","Wed Jan 31 00:24:10 +0000 2024","14845","Dugaan pelanggaran Gibran saat membagi-bagikan susu di CFD Jakarta bak hilang ditelan bumi. Jajaran Pemprov DKI kompak menutupi kasusnya. https://t.co/hoNZbGoBMa","1752487903878664317","","","in","Jakarta","395","580","4388","https://twitter.com/kompascom/status/1752487903878664317","23343960","kompascom"
"1751206180654080108","Sat Jan 27 11:31:03 +0000 2024","65","Selesai ketangkep karena kasus korupsi: - Masuk lagi ke politik - Jadi filsuf https://t.co/357T7yeEDM","1751206180654080108","https://pbs.twimg.com/media/GE2IvCibYAA_QAG.jpg","","in","The State of Nature","2","0","9","https://twitter.com/TxtdrFilsuf/status/1751206180654080108","1659978834714984448","TxtdrFilsuf"
"1753281989669781524","Fri Feb 02 04:59:35 +0000 2024","220","Jangan berhenti di kamu! Beri tau orang lain bahwa ternyata El Gemoy adalah dalang dibalik kasus penculikan aktivis 1998 Karna sharing itu caring demi demokrasi tetap terjaga. Terbukti deretan rekam jejak pak wowo. Agak laen Fahri Menyala Kades Malaysia Nganjuk JumatBerkah Bobo https://t.co/yyb4WXH301","1753281989669781524","https://pbs.twimg.com/media/GFTorZHawAAAJ8Z.jpg","","in","","50","70","139","https://twitter.com/kaduhungbanget/status/1753281989669781524","996788660","kaduhungbanget"
"1752353026390802898","Tue Jan 30 15:28:13 +0000 2024","1910","oh yes im talking about bang melki di sini. marah? tentu. disgust? sangat. thought you were an ally bang krn pernah aksi yg isunya KS bareng nanganin kasus bareng ngobrol dll. ternyata yah cm buat branding diri &amp; alat politik ya bang.","1752353026390802898","","","in","","21","12","269","https://twitter.com/rawrelia/status/1752353026390802898","1417091387594399751","rawrelia"
"1753065935731298588","Thu Feb 01 14:41:04 +0000 2024","259","Mirip dengan Kasus Gubernur Jatim Khofifah. Setelah Kantornya di geledah KPK esoknya langsung Deklarasi dukung 02. Jadi amannnn donggg. SANDERA MENYANDERA. #AsalBukan02 https://t.co/ZWk7lWCXvT","1753065935731298588","https://pbs.twimg.com/media/GFQkLQvasAAoYQF.jpg","","in","deepest of the sea","5","28","72","https://twitter.com/Penyuka_ombak/status/1753065935731298588","1074974051045523456","Penyuka_ombak"
"1753003574613922258","Thu Feb 01 10:33:16 +0000 2024","102","Beliau menolak vaksin Covid secara terbuka di DPR. DiKPKkan. Mantan menkes Siti Fadilah Supari menolak pandemi palsu dan melawan WHO. DiKPKkan. Menarik. Mungkin itulah tujuan baru KPK di era Jokowi? https://t.co/96bmCNCepa","1753003574613922258","","","in","Jakarta Capital Region, Indone","0","6","53","https://twitter.com/TedInvestigasi/status/1753003574613922258","1613929735020773376","TedInvestigasi"
"1751759304196341968","Mon Jan 29 09:50:55 +0000 2024","43","@TacchiXtus @BangWin04 lu bisa baca nih HAMBATAN apa aja yang menyebabkan kasus itu ngga dilanjutkan. pada saat itu prabowo ngejabat sebagai mantan danjen kopassus yang menjabat jadi pangkostrad kan? di mana dia juga pasti terlibat memberikan informasi hal tsb ke bawahannya. https://t.co/k9fjYmtucj","1751905755857670309","https://pbs.twimg.com/media/GFAE_nbaIAAnR4c.jpg","TacchiXtus","in","ic @milkremee on ig","0","2","4","https://twitter.com/gedmes/status/1751905755857670309","1040288068438188032","gedmes"
"1753388073738797341","Fri Feb 02 12:01:07 +0000 2024","1016","Salut Dengan Pak Ahok . Ini bukti bahwa Orang-orang Yang Tidak tersandra Kasus Hukum Pasti akan bersikap Menentukan Pilihan Untuk Mendukung Pak @ganjarpranowo dan Pak @mohmahfudmd . Angkat topi Untuk Pak @basuki_btp https://t.co/KW0SrwTNIv","1753388073738797341","https://pbs.twimg.com/media/GFVJJeUakAAGPXA.jpg","","in","Jawa Tengah, Indonesia","5","143","294","https://twitter.com/Gus_Raharjo/status/1753388073738797341","494972033","Gus_Raharjo"
"1753647287967064284","Sat Feb 03 05:11:09 +0000 2024","818","-dips! Gara-gara kasus anjem kemarin biar ga terulang lagi So here is a list of anjem/jastip terpercaya A THREAD","1753647287967064284","","","in","⬇️BACA RULES JANGAN NGELANGGAR","11","80","102","https://twitter.com/undipmenfess/status/1753647287967064284","1177052356925513728","undipmenfess"
"1751051539412922510","Sat Jan 27 01:16:34 +0000 2024","430","Aiman Witjaksono Ajukan Perlindungan Hukum ke Dewan Pers di Kasus Polisi tidak Netral https://t.co/mvJpv1jDdY #TempoMetro","1751051539412922510","","","in","Indonesia","4","16","108","https://twitter.com/tempodotco/status/1751051539412922510","18129942","tempodotco"
"1753663055106539740","Sat Feb 03 06:13:48 +0000 2024","143","Sampai sekarang mereka masih HILANG. Dan jika prabowo berkuasa kasus ini mustahil bisa terpecahkan. Bisa bisa Kemisan di depan istana kelak tidak akan bisa lagi orang tua para korban akan terus menangis. Cerdas memilih gaess. #AsalBukanPrabowo https://t.co/e0cUjAmcln","1753663055106539740","https://pbs.twimg.com/media/GFZDPVbagAEz5A7.jpg","","in","deepest of the sea","1","9","50","https://twitter.com/Penyuka_ombak/status/1753663055106539740","1074974051045523456","Penyuka_ombak"
"1752196117486502392","Tue Jan 30 05:04:43 +0000 2024","21","truth be told the situation was chaotic.... even my mom dare not to step outta our house.... what do you expect from this.... sebab tidak ada korban yang melapor maka dianggap kasus tersebut hanya isapan jempol belaka? are you for real....","1752196117486502392","","","en","pfp by shimianaya. they.","0","0","2","https://twitter.com/Hfnabi/status/1752196117486502392","706476164097789953","Hfnabi"
"1752571516125094284","Wed Jan 31 05:56:25 +0000 2024","6","ini ga ada joki nulis tangan kah? tangan ku ga sekuat itu buat nulis 10 kasus dalam waktu sehari","1752571516125094284","","","in","","1","80","1","https://twitter.com/soydelune/status/1752571516125094284","1465159213923987463","soydelune"
"1751194896873263432","Sat Jan 27 14:48:28 +0000 2024","13","@JhonniSinaga20 @ganjarpranowo @mohmahfudmd Seperti ini ya yg kau sebut tikus berdasi? Belum lagi kasus @Dennysiregar7 Telkomsel e-KTP kalau diangkat lagi Harun Masiku dll.. https://t.co/sszyqRlfpN","1751255858804412649","https://pbs.twimg.com/media/GE217ERagAAzSE4.jpg","JhonniSinaga20","in","","0","2","5","https://twitter.com/SaUmbas27808/status/1751255858804412649","1696880830495195138","SaUmbas27808"
"1751011595944370494","Fri Jan 26 22:37:51 +0000 2024","182","Wkkwkw AU #XODIAC aku bakaln bikin friendship drama misteri sih kalian jangan berharap dibikinin yg bucin sama cewe aku ini kebiasaan bikin tema horor drama misteri ada angst nya kalau baca 3 webtoonku endingnya harus mecahin satu kasus besar ","1751011595944370494","","","in","Bandung, Jawa Barat","0","24","14","https://twitter.com/Febrie97726101/status/1751011595944370494","1391374647489224706","Febrie97726101"
"1752975528028672494","Thu Feb 01 08:41:49 +0000 2024","484","TKN Prabowo konflik kepentingan Koalisinya hampir semua tersandra kasus korupsi Tim nya orang orang bermasalah. Pait... pait.... #AsalBukanPrabowoGibran https://t.co/xfNUSO0Hhf","1752975528028672494","https://pbs.twimg.com/media/GFPR89ab0AAz0Hm.jpg","","in","","10","23","133","https://twitter.com/DS_yantie/status/1752975528028672494","1374686160748830724","DS_yantie"
"1753315018119287044","Fri Feb 02 07:10:49 +0000 2024","144","Bupati @pemkabsidoarjo2 Gus Muhdlor yg menghilang saat OTT @KPK_RI rupanya lagi sibuk kampanye 02. Mirip buk Kokipah yak Yg punya kasus korupsi merapat di paslon 02 #AsalBukan02 https://t.co/vfrzRY5HAS","1753315018119287044","https://pbs.twimg.com/ext_tw_video_thumb/1753314820575956992/pu/img/1hkzwdVbw6rUiylh.jpg","","in","Indonesia","4","27","96","https://twitter.com/yaniarsim/status/1753315018119287044","929287558281830400","yaniarsim"
"1752935488330379472","Thu Feb 01 06:02:43 +0000 2024","9","joki tugas manajemen soal kasus yang no AI no chatgpt #jokitugas #zonaba","1752935488330379472","","","in","","1","70","3","https://twitter.com/chouxhoon/status/1752935488330379472","1432712911571537935","chouxhoon"
"1753226299173437533","Fri Feb 02 01:18:17 +0000 2024","61","𝑲𝑨𝑺𝑼𝑺 𝑲𝑶𝑹𝑼𝑷𝑺𝑰 ( 𝑩𝑺 ) 𝑪𝑹𝑨𝒁𝒀 𝑹𝑰𝑪𝑯 𝑺𝑼𝑹𝑨𝑩𝑨𝒀𝑨 𝑺𝑬𝑹𝑬𝑻 ( 𝑨𝑯𝑨 ) 𝑬𝑲𝑺 𝑮𝑴 𝑷𝑻.𝑨𝑵𝑻𝑨𝑴 Kejaksaan Agung Menetapkan Abdul Hadi Aviciena/AHA Mantan General Manager Antam Sebagai Tersangka Kasus Dugaan Korupsi Penjualan Emas Logam Mulia di Butik https://t.co/MGs4NaA9W9","1753226299173437533","https://pbs.twimg.com/ext_tw_video_thumb/1753225946503774208/pu/img/9vh8TYxtgEbyiSiF.jpg","","in","Jakarta Capital Region","8","5","28","https://twitter.com/KutaReal_X/status/1753226299173437533","4200088157","KutaReal_X"
"1753052938505998744","Thu Feb 01 13:49:25 +0000 2024","89","Bahwa sebagian dari semua ini adalah pertanda. Pertanda bahwa kasus Kanjuruhan belum selesai! Tak hanya terus mengejar keadilan untuk 135+ saudara kita. Kita masih harus melawan generasi tua yg mengacau dan meluruskan generasi muda yg tersesat. -","1753052938505998744","","","in","65181","1","4","22","https://twitter.com/dampitbergerak/status/1753052938505998744","1683820098652618752","dampitbergerak"
"1751176579278082070","Sat Jan 27 09:33:26 +0000 2024","8","Need joki tugas character building tentang studi kasus #need #jokitugas #joki","1751176579278082070","","","tl","","0","67","1","https://twitter.com/biabia_ya/status/1751176579278082070","1638180953200955397","biabia_ya"
"1751882272981336519","Mon Jan 29 08:17:36 +0000 2024","139","Mahfud gk mungkin bisa nyelesain itu cuma omongan kampanye dia sendiri aja yang bilang bahwa kasus ini negara gk mungkin bisa menyelesaikannya gw berani taruhan dah soalnya kasus itu menyangkut semua petinggi negara dan konteksnya gk bisa dikategorikan sebagai kesalahan ","1751882272981336519","","","in","","0","2","20","https://twitter.com/Bull_winner/status/1751882272981336519","1249142336908439552","Bull_winner"
"1752640232888091065","Thu Feb 01 02:37:49 +0000 2024","0","@kdrama_menfess Mereka cuma ikutin alur cerita kek akting tapi yang mecahin kasus emang mereka sendiri. Gue udah trust issue lee seunggi psikopat di drakor Mouse itu gara ini tp emg drakornya juga plot twist","1752883923976434028","","kdrama_menfess","in","Indonesia","0","0","0","https://twitter.com/yuutzaza/status/1752883923976434028","918843860637204480","yuutzaza"
"1752158810360402363","Tue Jan 30 02:36:28 +0000 2024","73","pak mahfud memang pernah ngasih contoh skenario itu (pic 1) sebagai restorative justice di tahun 2021 tapi di tahun 2022 dimana terjadi kasus pemerkosaan beneran (pic 2 &amp; 3) beliau justru ga terima kalo kasusnya cuma diresolve dgn cara damai https://t.co/g7lKlIPvN3","1752158810360402363","https://pbs.twimg.com/media/GFDrJgbbYAAv7QN.jpg","","in","nanda . she/her . 20","6","2","26","https://twitter.com/layananwarga/status/1752158810360402363","1108741511942832129","layananwarga"
"1752701550286561670","Wed Jan 31 14:33:07 +0000 2024","4","Joki kasus posisi in rush dong?? Sebut fee lgsg kisaran brpp #zonauang","1752701550286561670","","","in","","0","42","0","https://twitter.com/mgeuri/status/1752701550286561670","1422056759355535362","mgeuri"
